date,I,S,inc,R,cases,ran_cases,index
1946-05-21,1859.97,174845,202.857,2.2233e+06,163.197,153.125,0
1946-05-22,1837.75,174775,200.261,2.22339e+06,161.109,158.903,0
1946-05-23,1815.63,174709,197.682,2.22348e+06,159.034,153.632,0
1946-05-24,1793.6,174644,195.12,2.22356e+06,156.973,156.761,0
1946-05-25,1771.67,174583,192.576,2.22365e+06,154.927,150.129,0
1946-05-26,1749.85,174523,190.051,2.22373e+06,152.895,148.557,0
1946-05-27,1728.14,174467,187.545,2.22381e+06,150.879,155.009,0
1946-05-28,1706.55,174413,185.057,2.22388e+06,148.878,145.692,0
1946-05-29,1685.09,174361,182.59,2.22395e+06,146.893,149.334,0
1946-05-30,1663.75,174312,180.143,2.22402e+06,144.924,136.585,0
1946-05-31,1642.54,174265,177.716,2.22409e+06,142.972,142.781,0
1946-06-01,1621.47,174220,175.31,2.22416e+06,141.036,136.745,0
1946-06-02,1600.55,174178,172.926,2.22422e+06,139.118,142.17,0
1946-06-03,1579.77,174139,170.563,2.22428e+06,137.217,131.273,0
1946-06-04,1559.14,174101,168.222,2.22434e+06,135.334,137.798,0
1946-06-05,1538.66,174066,165.903,2.2244e+06,133.468,142.665,0
1946-06-06,1518.35,174033,163.607,2.22445e+06,131.621,141.528,0
1946-06-07,1498.19,174003,161.333,2.2245e+06,129.792,132.176,0
1946-06-08,1478.2,173975,159.082,2.22455e+06,127.981,125.46,0
1946-06-09,1458.38,173949,156.855,2.22459e+06,126.189,121.853,0
1946-06-10,1438.72,173925,154.65,2.22464e+06,124.415,121.411,0
1946-06-11,1419.24,173903,152.469,2.22468e+06,122.661,119.546,0
1946-06-12,1399.94,173884,150.312,2.22472e+06,120.925,115.975,0
1946-06-13,1380.82,173867,148.178,2.22475e+06,119.209,121.852,0
1946-06-14,1361.87,173852,146.069,2.22479e+06,117.511,121.379,0
1946-06-15,1343.11,173838,143.983,2.22482e+06,115.833,115.633,0
1946-06-16,1324.53,173827,141.921,2.22485e+06,114.175,113.339,0
1946-06-17,1306.14,173818,139.883,2.22488e+06,112.535,115.602,0
1946-06-18,1287.94,173811,137.869,2.2249e+06,110.915,113.248,0
1946-06-19,1269.93,173806,135.88,2.22492e+06,109.315,110.946,0
1946-06-20,1252.11,173803,133.914,2.22494e+06,107.733,106.624,0
1946-06-21,1234.48,173802,131.973,2.22496e+06,106.172,95.8365,0
1946-06-22,1217.04,173803,130.056,2.22498e+06,104.63,101.862,0
1946-06-23,1199.79,173806,128.163,2.22499e+06,103.107,97.5058,0
1946-06-24,1182.75,173811,126.295,2.22501e+06,101.603,98.9323,0
1946-06-25,1165.89,173817,124.45,2.22502e+06,100.119,100.433,0
1946-06-26,1149.23,173825,122.629,2.22503e+06,98.6548,89.0219,0
1946-06-27,1132.77,173835,120.833,2.22503e+06,97.2094,85.3934,0
1946-06-28,1116.5,173847,119.06,2.22504e+06,95.7833,98.452,0
1946-06-29,1100.44,173861,117.311,2.22504e+06,94.3763,90.8138,0
1946-06-30,1084.56,173876,115.586,2.22504e+06,92.9884,92.6395,0
1946-07-01,1068.89,173893,113.885,2.22504e+06,91.6195,99.5424,0
1946-07-02,1053.41,173912,112.206,2.22503e+06,90.2695,92.2974,0
1946-07-03,1038.12,173932,110.552,2.22503e+06,88.9384,89.5066,0
1946-07-04,1023.04,173954,108.92,2.22502e+06,87.6259,91.6576,0
1946-07-05,1008.14,173978,107.312,2.22501e+06,86.3321,85.0704,0
1946-07-06,993.446,174003,105.727,2.225e+06,85.0568,85.8941,0
1946-07-07,978.944,174029,104.165,2.22499e+06,83.7999,79.4373,0
1946-07-08,964.635,174058,102.625,2.22498e+06,82.5612,80.1198,0
1946-07-09,950.519,174087,101.108,2.22496e+06,81.3406,79.6775,0
1946-07-10,936.595,174119,99.6129,2.22494e+06,80.1381,83.6436,0
1946-07-11,922.863,174151,98.1403,2.22493e+06,78.9534,75.615,0
1946-07-12,909.321,174186,96.6897,2.22491e+06,77.7864,83.5895,0
1946-07-13,895.968,174221,95.261,2.22488e+06,76.637,78.0601,0
1946-07-14,882.804,174258,93.8539,2.22486e+06,75.505,80.0374,0
1946-07-15,869.826,174297,92.4683,2.22483e+06,74.3902,65.0837,0
1946-07-16,857.035,174336,91.1039,2.22481e+06,73.2926,72.3281,0
1946-07-17,844.429,174378,89.7606,2.22478e+06,72.212,78.2491,0
1946-07-18,832.006,174420,88.4383,2.22475e+06,71.1481,68.7611,0
1946-07-19,819.765,174464,87.1365,2.22472e+06,70.1009,72.7023,0
1946-07-20,807.705,174509,85.8553,2.22468e+06,69.0702,71.9028,0
1946-07-21,795.825,174555,84.5943,2.22465e+06,68.0557,69.6421,0
1946-07-22,784.122,174602,83.3534,2.22461e+06,67.0574,68.1811,0
1946-07-23,772.596,174651,82.1323,2.22458e+06,66.075,65.3221,0
1946-07-24,761.245,174701,80.9308,2.22454e+06,65.1084,63.6605,0
1946-07-25,750.067,174752,79.7488,2.2245e+06,64.1575,65.8925,0
1946-07-26,739.061,174805,78.5859,2.22446e+06,63.222,62.3841,0
1946-07-27,728.225,174858,77.442,2.22441e+06,62.3017,64.0368,0
1946-07-28,717.558,174912,76.3169,2.22437e+06,61.3965,63.5937,0
1946-07-29,707.057,174968,75.2102,2.22432e+06,60.5063,64.2826,0
1946-07-30,696.722,175025,74.1219,2.22428e+06,59.6307,57.2223,0
1946-07-31,686.551,175083,73.0517,2.22423e+06,58.7697,59.8504,0
1946-08-01,676.541,175141,71.9994,2.22418e+06,57.9231,50.6078,0
1946-08-02,666.692,175201,70.9647,2.22413e+06,57.0907,62.9817,0
1946-08-03,657,175262,69.9474,2.22408e+06,56.2723,60.0984,0
1946-08-04,647.466,175324,68.9473,2.22403e+06,55.4677,53.614,0
1946-08-05,638.086,175387,67.9642,2.22397e+06,54.6768,52.4743,0
1946-08-06,628.859,175451,66.9978,2.22392e+06,53.8994,53.4548,0
1946-08-07,619.784,175516,66.048,2.22386e+06,53.1353,55.3384,0
1946-08-08,610.858,175581,65.1144,2.22381e+06,52.3842,45.3071,0
1946-08-09,602.08,175648,64.197,2.22375e+06,51.6462,55.5321,0
1946-08-10,593.448,175715,63.2955,2.22369e+06,50.9209,51.8254,0
1946-08-11,584.96,175784,62.4096,2.22363e+06,50.2082,55.4021,0
1946-08-12,576.614,175853,61.5391,2.22357e+06,49.5079,50.7118,0
1946-08-13,568.409,175923,60.6839,2.22351e+06,48.8199,51.5178,0
1946-08-14,560.342,175994,59.8436,2.22345e+06,48.1439,49.5728,0
1946-08-15,552.413,176066,59.0182,2.22338e+06,47.4799,52.019,0
1946-08-16,544.618,176139,58.2074,2.22332e+06,46.8275,45.16,0
1946-08-17,536.957,176212,57.4109,2.22325e+06,46.1868,45.5306,0
1946-08-18,529.428,176286,56.6285,2.22318e+06,45.5574,43.3207,0
1946-08-19,522.028,176361,55.8602,2.22312e+06,44.9392,50.2787,0
1946-08-20,514.757,176437,55.1056,2.22305e+06,44.3321,48.1831,0
1946-08-21,507.612,176513,54.3645,2.22298e+06,43.7359,45.2158,0
1946-08-22,500.591,176590,53.6367,2.22291e+06,43.1505,47.3817,0
1946-08-23,493.693,176668,52.9221,2.22284e+06,42.5756,38.7206,0
1946-08-24,486.916,176747,52.2205,2.22277e+06,42.0111,48.4648,0
1946-08-25,480.259,176826,51.5316,2.22269e+06,41.4569,34.2317,0
1946-08-26,473.719,176906,50.8552,2.22262e+06,40.9128,40.5865,0
1946-08-27,467.295,176986,50.1912,2.22255e+06,40.3786,38.7306,0
1946-08-28,460.985,177068,49.5394,2.22247e+06,39.8542,39.3473,0
1946-08-29,454.788,177149,48.8996,2.2224e+06,39.3394,41.5979,0
1946-08-30,448.702,177232,48.2715,2.22232e+06,38.8342,40.3011,0
1946-08-31,442.725,177315,47.655,2.22224e+06,38.3382,33.9554,0
1946-09-01,436.856,177399,47.05,2.22216e+06,37.8515,40.3803,0
1946-09-02,431.093,177483,46.4562,2.22209e+06,37.3738,36.8702,0
1946-09-03,425.435,177568,45.8735,2.22201e+06,36.905,31.5393,0
1946-09-04,419.879,177653,45.3017,2.22193e+06,36.445,33.6828,0
1946-09-05,414.425,177739,44.7406,2.22185e+06,35.9936,33.7816,0
1946-09-06,409.07,177826,44.1901,2.22177e+06,35.5507,38.6973,0
1946-09-07,403.814,177913,43.6499,2.22168e+06,35.1161,36.0191,0
1946-09-08,398.654,178000,43.1199,2.2216e+06,34.6898,35.1002,0
1946-09-09,393.589,178089,42.6,2.22152e+06,34.2715,35.4525,0
1946-09-10,388.619,178177,42.09,2.22143e+06,33.8612,36.9849,0
1946-09-11,383.74,178266,41.5897,2.22135e+06,33.4587,33.8224,0
1946-09-12,378.952,178356,41.099,2.22127e+06,33.0639,33.6245,0
1946-09-13,374.254,178446,40.6176,2.22118e+06,32.6767,30.8672,0
1946-09-14,369.644,178537,40.1456,2.22109e+06,32.2969,34.5509,0
1946-09-15,365.12,178628,39.6826,2.22101e+06,31.9245,33.8608,0
1946-09-16,360.682,178719,39.2286,2.22092e+06,31.5592,29.8501,0
1946-09-17,356.327,178811,38.7834,2.22083e+06,31.2011,32.3274,0
1946-09-18,352.055,178903,38.3469,2.22074e+06,30.8499,31.6016,0
1946-09-19,347.864,178996,37.9189,2.22066e+06,30.5056,34.6491,0
1946-09-20,343.753,179089,37.4993,2.22057e+06,30.168,30.9782,0
1946-09-21,339.72,179183,37.088,2.22048e+06,29.8371,31.0516,0
1946-09-22,335.765,179277,36.6847,2.22039e+06,29.5127,28.0762,0
1946-09-23,331.886,179371,36.2895,2.2203e+06,29.1947,30.7238,0
1946-09-24,328.082,179466,35.9021,2.22021e+06,28.883,31.2947,0
1946-09-25,324.351,179561,35.5224,2.22011e+06,28.5776,30.1478,0
1946-09-26,320.693,179657,35.1503,2.22002e+06,28.2782,24.3919,0
1946-09-27,317.106,179752,34.7857,2.21993e+06,27.9849,29.802,0
1946-09-28,313.589,179849,34.4284,2.21984e+06,27.6975,27.6138,0
1946-09-29,310.141,179945,34.0783,2.21974e+06,27.4158,30.4703,0
1946-09-30,306.761,180042,33.7354,2.21965e+06,27.1399,27.5581,0
1946-10-01,303.448,180139,33.3994,2.21956e+06,26.8697,28.1346,0
1946-10-02,300.2,180237,33.0704,2.21946e+06,26.6049,24.711,0
1946-10-03,297.017,180335,32.7481,2.21937e+06,26.3456,24.725,0
1946-10-04,293.898,180433,32.4324,2.21927e+06,26.0917,25.3528,0
1946-10-05,290.841,180532,32.1233,2.21918e+06,25.843,25.3905,0
1946-10-06,287.845,180630,31.8206,2.21908e+06,25.5995,26.5226,0
1946-10-07,284.91,180729,31.5243,2.21899e+06,25.3611,25.9541,0
1946-10-08,282.035,180829,31.2342,2.21889e+06,25.1278,24.4558,0
1946-10-09,279.218,180928,30.9503,2.21879e+06,24.8993,24.3089,0
1946-10-10,276.458,181028,30.6723,2.2187e+06,24.6757,26.2569,0
1946-10-11,273.756,181129,30.4003,2.2186e+06,24.4569,21.4885,0
1946-10-12,271.108,181229,30.1342,2.2185e+06,24.2428,23.9215,0
1946-10-13,268.516,181330,29.8738,2.2184e+06,24.0333,23.4339,0
1946-10-14,265.978,181431,29.6191,2.2183e+06,23.8284,25.7752,0
1946-10-15,263.493,181532,29.3699,2.2182e+06,23.6279,26.0717,0
1946-10-16,261.06,181633,29.1262,2.21811e+06,23.4319,22.5385,0
1946-10-17,258.678,181735,28.8879,2.21801e+06,23.2402,23.2719,0
1946-10-18,256.347,181837,28.655,2.21791e+06,23.0528,21.511,0
1946-10-19,254.065,181939,28.4272,2.21781e+06,22.8695,24.3967,0
1946-10-20,251.833,182041,28.2046,2.21771e+06,22.6905,25.2289,0
1946-10-21,249.649,182144,27.9871,2.21761e+06,22.5155,18.8561,0
1946-10-22,247.512,182247,27.7745,2.21751e+06,22.3445,20.1733,0
1946-10-23,245.422,182350,27.5669,2.2174e+06,22.1774,25.7947,0
1946-10-24,243.378,182453,27.3641,2.2173e+06,22.0143,21.1327,0
1946-10-25,241.379,182556,27.1661,2.2172e+06,21.855,21.5842,0
1946-10-26,239.424,182660,26.9727,2.2171e+06,21.6994,26.6952,0
1946-10-27,237.514,182764,26.784,2.217e+06,21.5476,21.2677,0
1946-10-28,235.646,182867,26.5999,2.2169e+06,21.3995,21.6185,0
1946-10-29,233.821,182972,26.4202,2.21679e+06,21.2549,21.6374,0
1946-10-30,232.038,183076,26.245,2.21669e+06,21.1139,21.7708,0
1946-10-31,230.296,183180,26.0741,2.21659e+06,20.9765,22.573,0
1946-11-01,228.595,183285,25.9075,2.21649e+06,20.8424,18.0023,0
1946-11-02,226.933,183390,25.7451,2.21638e+06,20.7118,19.9402,0
1946-11-03,225.311,183495,25.5869,2.21628e+06,20.5845,20.3757,0
1946-11-04,223.728,183600,25.4328,2.21618e+06,20.4606,23.0848,0
1946-11-05,222.183,183705,25.2828,2.21607e+06,20.3399,20.8045,0
1946-11-06,220.675,183810,25.1368,2.21597e+06,20.2224,19.6445,0
1946-11-07,219.205,183916,24.9947,2.21587e+06,20.1081,20.9273,0
1946-11-08,217.771,184021,24.8565,2.21576e+06,19.9969,19.0587,0
1946-11-09,216.373,184127,24.7222,2.21566e+06,19.8889,20.4788,0
1946-11-10,215.011,184233,24.5916,2.21555e+06,19.7838,16.4588,0
1946-11-11,213.684,184339,24.4648,2.21545e+06,19.6818,21.3881,0
1946-11-12,212.391,184445,24.3416,2.21534e+06,19.5827,20.1926,0
1946-11-13,211.132,184551,24.2221,2.21524e+06,19.4866,17.3579,0
1946-11-14,209.907,184658,24.1062,2.21513e+06,19.3933,16.8267,0
1946-11-15,208.714,184764,23.9938,2.21503e+06,19.3029,23.493,0
1946-11-16,207.555,184871,23.885,2.21492e+06,19.2153,16.156,0
1946-11-17,206.427,184977,23.7796,2.21482e+06,19.1305,18.0187,0
1946-11-18,205.332,185084,23.6776,2.21471e+06,19.0485,18.2249,0
1946-11-19,204.267,185191,23.579,2.2146e+06,18.9692,18.0528,0
1946-11-20,203.234,185298,23.4837,2.2145e+06,18.8925,18.7309,0
1946-11-21,202.231,185405,23.3917,2.21439e+06,18.8185,22.7056,0
1946-11-22,201.258,185512,23.3029,2.21429e+06,18.7471,19.113,0
1946-11-23,200.315,185619,23.2174,2.21418e+06,18.6783,19.0012,0
1946-11-24,199.402,185726,23.1351,2.21407e+06,18.6121,18.6121,0
1946-11-25,198.517,185834,23.0559,2.21397e+06,18.5483,16.7091,0
1946-11-26,197.661,185941,22.9798,2.21386e+06,18.4871,20.0994,0
1946-11-27,196.833,186049,22.9068,2.21375e+06,18.4284,19.0767,0
1946-11-28,196.033,186156,22.8368,2.21365e+06,18.3721,19.5288,0
1946-11-29,195.261,186264,22.7699,2.21354e+06,18.3183,18.6686,0
1946-11-30,194.516,186371,22.7059,2.21343e+06,18.2668,21.1565,0
1946-12-01,193.799,186479,22.6449,2.21333e+06,18.2177,18.9942,0
1946-12-02,193.107,186587,22.5868,2.21322e+06,18.171,17.5694,0
1946-12-03,192.443,186695,22.5316,2.21311e+06,18.1265,20.3423,0
1946-12-04,191.804,186803,22.4792,2.21301e+06,18.0844,19.2071,0
1946-12-05,191.191,186911,22.4297,2.2129e+06,18.0446,17.0306,0
1946-12-06,190.603,187019,22.383,2.21279e+06,18.007,17.204,0
1946-12-07,190.041,187127,22.3391,2.21268e+06,17.9717,15.198,0
1946-12-08,189.504,187235,22.2979,2.21258e+06,17.9386,19.1357,0
1946-12-09,188.991,187343,22.2595,2.21247e+06,17.9077,17.3434,0
1946-12-10,188.503,187451,22.2238,2.21236e+06,17.8789,16.0228,0
1946-12-11,188.04,187559,22.1907,2.21225e+06,17.8523,16.2546,0
1946-12-12,187.6,187667,22.1604,2.21215e+06,17.8279,17.4583,0
1946-12-13,187.184,187775,22.1326,2.21204e+06,17.8056,15.7877,0
1946-12-14,186.791,187884,22.1075,2.21193e+06,17.7854,18.4176,0
1946-12-15,186.422,187992,22.085,2.21182e+06,17.7673,17.5399,0
1946-12-16,186.076,188100,22.0651,2.21171e+06,17.7513,16.0131,0
1946-12-17,185.753,188208,22.0477,2.21161e+06,17.7373,15.853,0
1946-12-18,185.452,188317,22.0329,2.2115e+06,17.7254,21.0704,0
1946-12-19,185.174,188425,22.0206,2.21139e+06,17.7155,19.6106,0
1946-12-20,184.919,188533,22.0108,2.21128e+06,17.7076,16.8272,0
1946-12-21,184.685,188641,22.0035,2.21117e+06,17.7017,21.0052,0
1946-12-22,184.474,188750,21.9987,2.21107e+06,17.6978,16.5872,0
1946-12-23,184.284,188858,21.9963,2.21096e+06,17.6959,20.3396,0
1946-12-24,184.115,188966,21.9964,2.21085e+06,17.696,16.862,0
1946-12-25,183.969,189074,21.9989,2.21074e+06,17.698,13.8321,0
1946-12-26,183.843,189183,22.0038,2.21063e+06,17.7019,17.7899,0
1946-12-27,183.739,189291,22.011,2.21053e+06,17.7078,16.6829,0
1946-12-28,183.655,189399,22.0207,2.21042e+06,17.7156,17.8122,0
1946-12-29,183.593,189507,22.0328,2.21031e+06,17.7253,17.088,0
1946-12-30,183.551,189616,22.0472,2.2102e+06,17.7368,19.0409,0
1946-12-31,183.53,189724,22.0639,2.21009e+06,17.7503,17.0912,0
1947-01-01,183.529,189832,22.083,2.20998e+06,17.7657,21.4171,0
1947-01-02,183.548,189940,22.1044,2.20988e+06,17.7829,17.8064,0
1947-01-03,183.588,190048,22.1281,2.20977e+06,17.802,17.9657,0
1947-01-04,183.647,190156,22.1541,2.20966e+06,17.8229,19.1146,0
1947-01-05,183.727,190264,22.1824,2.20955e+06,17.8457,15.8294,0
1947-01-06,183.826,190372,22.213,2.20944e+06,17.8702,15.8807,0
1947-01-07,183.945,190480,22.2458,2.20934e+06,17.8967,18.9612,0
1947-01-08,184.084,190588,22.2809,2.20923e+06,17.9249,14.9201,0
1947-01-09,184.242,190696,22.3183,2.20912e+06,17.9549,19.7879,0
1947-01-10,184.419,190804,22.3579,2.20901e+06,17.9868,19.0237,0
1947-01-11,184.616,190912,22.3997,2.2089e+06,18.0204,15.646,0
1947-01-12,184.832,191019,22.4437,2.2088e+06,18.0559,18.5947,0
1947-01-13,185.067,191127,22.49,2.20869e+06,18.0931,16.338,0
1947-01-14,185.321,191235,22.5384,2.20858e+06,18.132,17.9152,0
1947-01-15,185.594,191342,22.5891,2.20847e+06,18.1728,16.6471,0
1947-01-16,185.886,191450,22.6419,2.20836e+06,18.2153,20.5468,0
1947-01-17,186.197,191557,22.6969,2.20826e+06,18.2596,18.6389,0
1947-01-18,186.526,191665,22.7541,2.20815e+06,18.3056,18.6699,0
1947-01-19,186.874,191772,22.8135,2.20804e+06,18.3533,22.3602,0
1947-01-20,187.241,191879,22.875,2.20793e+06,18.4028,19.1467,0
1947-01-21,187.626,191987,22.9387,2.20783e+06,18.4541,19.2144,0
1947-01-22,188.029,192094,23.0045,2.20772e+06,18.507,14.9529,0
1947-01-23,188.451,192201,23.0725,2.20761e+06,18.5617,18.0335,0
1947-01-24,188.891,192308,23.1426,2.2075e+06,18.6181,20.9077,0
1947-01-25,189.349,192415,23.2148,2.2074e+06,18.6762,18.7686,0
1947-01-26,189.825,192522,23.2892,2.20729e+06,18.736,19.2675,0
1947-01-27,190.319,192628,23.3656,2.20718e+06,18.7975,16.7391,0
1947-01-28,190.832,192735,23.4442,2.20707e+06,18.8607,19.8003,0
1947-01-29,191.362,192842,23.5249,2.20697e+06,18.9257,20.5474,0
1947-01-30,191.91,192948,23.6077,2.20686e+06,18.9923,18.3353,0
1947-01-31,192.476,193055,23.6926,2.20675e+06,19.0605,19.0414,0
1947-02-01,193.06,193161,23.7795,2.20665e+06,19.1305,20.7126,0
1947-02-02,193.662,193267,23.8686,2.20654e+06,19.2022,16.7278,0
1947-02-03,194.281,193373,23.9597,2.20643e+06,19.2755,20.6553,0
1947-02-04,194.918,193479,24.0529,2.20633e+06,19.3504,20.3246,0
1947-02-05,195.572,193585,24.1482,2.20622e+06,19.4271,22.1774,0
1947-02-06,196.244,193691,24.2455,2.20611e+06,19.5054,19.469,0
1947-02-07,196.934,193797,24.3449,2.20601e+06,19.5853,19.2113,0
1947-02-08,197.641,193902,24.4463,2.2059e+06,19.6669,18.2129,0
1947-02-09,198.365,194008,24.5498,2.20579e+06,19.7502,22.2439,0
1947-02-10,199.106,194113,24.6553,2.20569e+06,19.8351,21.0079,0
1947-02-11,199.865,194219,24.7628,2.20558e+06,19.9216,18.821,0
1947-02-12,200.641,194324,24.8724,2.20548e+06,20.0097,19.1295,0
1947-02-13,201.434,194429,24.984,2.20537e+06,20.0995,22.0509,0
1947-02-14,202.245,194534,25.0976,2.20526e+06,20.1909,21.6283,0
1947-02-15,203.072,194639,25.2132,2.20516e+06,20.2839,21.2893,0
1947-02-16,203.917,194743,25.3308,2.20505e+06,20.3785,18.5062,0
1947-02-17,204.778,194848,25.4505,2.20495e+06,20.4748,19.9269,0
1947-02-18,205.656,194952,25.5721,2.20484e+06,20.5726,20.4794,0
1947-02-19,206.552,195057,25.6957,2.20474e+06,20.672,20.5531,0
1947-02-20,207.464,195161,25.8212,2.20463e+06,20.773,20.9076,0
1947-02-21,208.393,195265,25.9488,2.20453e+06,20.8756,21.9136,0
1947-02-22,209.338,195369,26.0783,2.20442e+06,20.9798,19.7613,0
1947-02-23,210.3,195473,26.2097,2.20432e+06,21.0856,21.2444,0
1947-02-24,211.279,195576,26.3431,2.20421e+06,21.1929,21.054,0
1947-02-25,212.275,195680,26.4785,2.20411e+06,21.3018,20.8361,0
1947-02-26,213.287,195783,26.6158,2.204e+06,21.4123,24.6866,0
1947-02-27,214.315,195886,26.755,2.2039e+06,21.5243,19.6648,0
1947-02-28,215.36,195990,26.8961,2.2038e+06,21.6378,23.2038,0
1947-03-01,216.421,196093,27.0392,2.20369e+06,21.7529,20.2105,0
1947-03-02,217.499,196195,27.1841,2.20359e+06,21.8695,20.4159,0
1947-03-03,218.592,196298,27.331,2.20348e+06,21.9876,21.933,0
1947-03-04,219.702,196400,27.4797,2.20338e+06,22.1073,19.736,0
1947-03-05,220.828,196503,27.6303,2.20328e+06,22.2285,23.0201,0
1947-03-06,221.97,196605,27.7828,2.20317e+06,22.3511,22.9154,0
1947-03-07,223.128,196707,27.9372,2.20307e+06,22.4753,24.8531,0
1947-03-08,224.302,196809,28.0934,2.20297e+06,22.601,20.6487,0
1947-03-09,225.491,196911,28.2514,2.20286e+06,22.7281,25.1723,0
1947-03-10,226.697,197012,28.4113,2.20276e+06,22.8567,25.4417,0
1947-03-11,227.918,197113,28.573,2.20266e+06,22.9868,25.7592,0
1947-03-12,229.155,197215,28.7365,2.20256e+06,23.1184,20.6664,0
1947-03-13,230.407,197316,28.9018,2.20245e+06,23.2513,21.5174,0
1947-03-14,231.675,197417,29.0689,2.20235e+06,23.3858,22.4901,0
1947-03-15,232.958,197517,29.2378,2.20225e+06,23.5216,21.8135,0
1947-03-16,234.257,197618,29.4084,2.20215e+06,23.6589,27.0344,0
1947-03-17,235.57,197718,29.5808,2.20205e+06,23.7976,24.6333,0
1947-03-18,236.899,197818,29.755,2.20194e+06,23.9377,27.1209,0
1947-03-19,238.243,197918,29.9309,2.20184e+06,24.0792,25.5899,0
1947-03-20,239.602,198018,30.1085,2.20174e+06,24.2221,28.89,0
1947-03-21,240.976,198118,30.2878,2.20164e+06,24.3664,23.9766,0
1947-03-22,242.365,198217,30.4689,2.20154e+06,24.512,22.1218,0
1947-03-23,243.768,198316,30.6516,2.20144e+06,24.659,23.6225,0
1947-03-24,245.186,198415,30.836,2.20134e+06,24.8074,26.7698,0
1947-03-25,246.619,198514,31.022,2.20124e+06,24.9571,23.659,0
1947-03-26,248.066,198613,31.2097,2.20114e+06,25.1081,24.1918,0
1947-03-27,249.527,198711,31.399,2.20104e+06,25.2604,30.2759,0
1947-03-28,251.003,198810,31.59,2.20094e+06,25.414,26.4609,0
1947-03-29,252.493,198908,31.7826,2.20084e+06,25.5689,24.9255,0
1947-03-30,253.997,199006,31.9767,2.20074e+06,25.7251,23.4075,0
1947-03-31,255.514,199103,32.1725,2.20064e+06,25.8826,25.9496,0
1947-04-01,257.046,199201,32.3698,2.20054e+06,26.0413,21.8961,0
1947-04-02,258.591,199298,32.5686,2.20044e+06,26.2013,27.531,0
1947-04-03,260.15,199395,32.769,2.20034e+06,26.3625,29.7029,0
1947-04-04,261.723,199492,32.971,2.20025e+06,26.525,27.0857,0
1947-04-05,263.309,199589,33.1744,2.20015e+06,26.6886,30.224,0
1947-04-06,264.908,199685,33.3793,2.20005e+06,26.8535,30.7366,0
1947-04-07,266.52,199781,33.5857,2.19995e+06,27.0195,25.8568,0
1947-04-08,268.146,199877,33.7936,2.19985e+06,27.1868,28.3588,0
1947-04-09,269.784,199973,34.0029,2.19976e+06,27.3552,25.6064,0
1947-04-10,271.435,200069,34.2137,2.19966e+06,27.5247,28.1707,0
1947-04-11,273.099,200164,34.4258,2.19956e+06,27.6954,31.1202,0
1947-04-12,274.776,200259,34.6394,2.19947e+06,27.8672,32.7716,0
1947-04-13,276.465,200354,34.8544,2.19937e+06,28.0402,28.3045,0
1947-04-14,278.166,200449,35.0708,2.19927e+06,28.2142,28.0879,0
1947-04-15,279.88,200544,35.2885,2.19918e+06,28.3894,30.5754,0
1947-04-16,281.606,200638,35.5075,2.19908e+06,28.5656,26.4737,0
1947-04-17,283.343,200732,35.7279,2.19898e+06,28.7429,24.579,0
1947-04-18,285.093,200826,35.9496,2.19889e+06,28.9213,28.1274,0
1947-04-19,286.854,200919,36.1726,2.19879e+06,29.1007,28.6393,0
1947-04-20,288.627,201013,36.3969,2.1987e+06,29.2811,27.8404,0
1947-04-21,290.412,201106,36.6224,2.1986e+06,29.4626,29.5684,0
1947-04-22,292.208,201199,36.8493,2.19851e+06,29.645,25.5426,0
1947-04-23,294.015,201291,37.0773,2.19841e+06,29.8285,31.7534,0
1947-04-24,295.834,201384,37.3066,2.19832e+06,30.013,31.8539,0
1947-04-25,297.663,201476,37.5371,2.19823e+06,30.1984,33.1014,0
1947-04-26,299.503,201568,37.7688,2.19813e+06,30.3848,30.6613,0
1947-04-27,301.354,201660,38.0017,2.19804e+06,30.5722,32.6895,0
1947-04-28,303.216,201751,38.2357,2.19795e+06,30.7605,30.6997,0
1947-04-29,305.088,201843,38.4709,2.19785e+06,30.9497,32.5739,0
1947-04-30,306.971,201934,38.7073,2.19776e+06,31.1398,32.0011,0
1947-05-01,308.864,202025,38.9448,2.19767e+06,31.3309,30.7614,0
1947-05-02,310.767,202115,39.1834,2.19757e+06,31.5229,30.7957,0
1947-05-03,312.681,202205,39.4232,2.19748e+06,31.7157,32.6297,0
1947-05-04,314.604,202295,39.664,2.19739e+06,31.9095,32.3024,0
1947-05-05,316.537,202385,39.9059,2.1973e+06,32.1041,29.3713,0
1947-05-06,318.481,202475,40.1489,2.19721e+06,32.2996,28.3396,0
1947-05-07,320.433,202564,40.393,2.19712e+06,32.4959,29.2467,0
1947-05-08,322.395,202653,40.6381,2.19702e+06,32.6931,33.9411,0
1947-05-09,324.367,202742,40.8843,2.19693e+06,32.8912,29.0917,0
1947-05-10,326.348,202831,41.1315,2.19684e+06,33.0901,29.2254,0
1947-05-11,328.339,202919,41.3797,2.19675e+06,33.2898,31.3438,0
1947-05-12,330.338,203007,41.6289,2.19666e+06,33.4903,33.7384,0
1947-05-13,332.347,203095,41.8792,2.19657e+06,33.6916,29.8103,0
1947-05-14,334.365,203182,42.1305,2.19648e+06,33.8938,35.9964,0
1947-05-15,336.392,203270,42.3828,2.19639e+06,34.0967,35.2833,0
1947-05-16,338.427,203357,42.636,2.1963e+06,34.3005,32.9882,0
1947-05-17,340.471,203444,42.8903,2.19622e+06,34.505,31.567,0
